File_Name,Original_Width,Original_Height,Assigned_Label,Data_Split
10687.jpg,500,375,Cat,Train
10688.jpg,500,375,Cat,Train
10689.jpg,336,344,Cat,Train
1069.jpg,280,226,Cat,Train
10690.jpg,500,315,Cat,Train
10691.jpg,350,466,Cat,Train
10692.jpg,320,240,Cat,Train
10693.jpg,210,214,Cat,Train
10694.jpg,356,423,Cat,Train
10695.jpg,500,287,Cat,Train
10696.jpg,288,172,Cat,Validation
10697.jpg,500,429,Cat,Train
10698.jpg,500,499,Cat,Train
10699.jpg,229,236,Cat,Train
107.jpg,500,350,Cat,Train
1070.jpg,500,375,Cat,Validation
10700.jpg,500,333,Cat,Train
10701.jpg,500,375,Cat,Validation
10702.jpg,500,375,Cat,Train
10703.jpg,500,375,Cat,Train
10704.jpg,500,375,Cat,Train
10705.jpg,466,500,Cat,Train
10706.jpg,311,270,Cat,Train
10707.jpg,500,374,Cat,Train
10708.jpg,500,406,Cat,Train
10709.jpg,500,339,Cat,Train
1071.jpg,500,400,Cat,Train
10710.jpg,500,375,Cat,Train
10711.jpg,429,365,Cat,Train
10712.jpg,500,282,Cat,Train
10713.jpg,350,438,Cat,Train
10714.jpg,500,375,Cat,Train
10715.jpg,500,382,Cat,Train
10716.jpg,500,375,Cat,Validation
10717.jpg,500,375,Cat,Train
10718.jpg,359,208,Cat,Train
10719.jpg,500,375,Cat,Train
1072.jpg,420,442,Cat,Train
10720.jpg,299,225,Cat,Train
10721.jpg,320,240,Cat,Train
10722.jpg,239,183,Cat,Validation
10723.jpg,451,500,Cat,Train
10724.jpg,491,500,Cat,Validation
10725.jpg,500,304,Cat,Train
10726.jpg,500,375,Cat,Validation
10727.jpg,360,290,Cat,Train
10728.jpg,500,250,Cat,Validation
10729.jpg,500,375,Cat,Train
1073.jpg,200,250,Cat,Train
10730.jpg,203,320,Cat,Validation
10731.jpg,500,257,Cat,Validation
10732.jpg,357,299,Cat,Train
10733.jpg,316,400,Cat,Train
10734.jpg,358,326,Cat,Validation
10735.jpg,168,125,Cat,Train
10736.jpg,500,375,Cat,Train
10737.jpg,480,467,Cat,Train
10738.jpg,453,308,Cat,Train
10739.jpg,300,225,Cat,Train
1074.jpg,335,327,Cat,Train
10740.jpg,357,500,Cat,Train
10741.jpg,500,332,Cat,Train
10742.jpg,294,294,Cat,Train
10743.jpg,417,245,Cat,Validation
10744.jpg,500,333,Cat,Train
10745.jpg,500,389,Cat,Train
10746.jpg,267,436,Cat,Validation
10747.jpg,500,375,Cat,Validation
10748.jpg,99,194,Cat,Validation
10749.jpg,500,405,Cat,Train
1075.jpg,500,355,Cat,Train
10750.jpg,500,375,Cat,Train
10751.jpg,320,240,Cat,Train
10752.jpg,500,375,Cat,Train
10753.jpg,500,355,Cat,Train
10754.jpg,500,220,Cat,Train
10755.jpg,432,448,Cat,Train
10756.jpg,214,259,Cat,Train
10757.jpg,500,375,Cat,Validation
10758.jpg,500,375,Cat,Train
10759.jpg,167,125,Cat,Train
1076.jpg,300,225,Cat,Train
10760.jpg,216,239,Cat,Train
10761.jpg,313,500,Cat,Validation
10762.jpg,480,347,Cat,Train
10763.jpg,500,491,Cat,Train
10764.jpg,500,375,Cat,Train
10765.jpg,500,317,Cat,Train
10766.jpg,350,262,Cat,Validation
10767.jpg,421,500,Cat,Train
10768.jpg,500,486,Cat,Train
10769.jpg,375,500,Cat,Train
1077.jpg,500,375,Cat,Train
10770.jpg,420,356,Cat,Train
10771.jpg,500,375,Cat,Train
10772.jpg,150,200,Cat,Validation
10773.jpg,310,300,Cat,Train
10774.jpg,500,375,Cat,Train
10775.jpg,500,375,Cat,Train
10776.jpg,413,345,Cat,Validation
10777.jpg,500,475,Cat,Train
10778.jpg,500,374,Cat,Train
10779.jpg,500,401,Cat,Train
1078.jpg,500,375,Cat,Validation
10780.jpg,500,375,Cat,Validation
10781.jpg,375,375,Cat,Train
10782.jpg,424,448,Cat,Train
10783.jpg,300,225,Cat,Train
10784.jpg,500,375,Cat,Validation
10785.jpg,213,263,Cat,Train
10786.jpg,128,140,Cat,Train
10787.jpg,500,426,Cat,Train
10788.jpg,359,500,Cat,Validation
10789.jpg,379,500,Cat,Validation
1079.jpg,305,322,Cat,Train
10790.jpg,500,375,Cat,Train
10791.jpg,452,351,Cat,Train
10792.jpg,500,375,Cat,Train
10793.jpg,494,500,Cat,Train
10794.jpg,500,375,Cat,Train
10795.jpg,500,451,Cat,Train
10796.jpg,415,200,Cat,Validation
10797.jpg,500,375,Cat,Train
10798.jpg,500,300,Cat,Validation
10799.jpg,405,500,Cat,Validation
108.jpg,500,332,Cat,Validation
1080.jpg,500,375,Cat,Train
10800.jpg,340,260,Cat,Train
10801.jpg,440,330,Cat,Train
10802.jpg,353,500,Cat,Train
10803.jpg,500,375,Cat,Train
10804.jpg,400,300,Cat,Train
10805.jpg,200,200,Cat,Train
10806.jpg,500,358,Cat,Train
10807.jpg,144,86,Cat,Train
10808.jpg,500,333,Cat,Train
10809.jpg,100,110,Cat,Train
1081.jpg,500,375,Cat,Train
10810.jpg,500,375,Cat,Train
10811.jpg,500,271,Cat,Train
10812.jpg,430,355,Cat,Validation
10813.jpg,423,417,Cat,Train
10814.jpg,346,454,Cat,Train
10815.jpg,500,375,Cat,Train
10816.jpg,500,375,Cat,Train
10817.jpg,477,500,Cat,Train
10818.jpg,500,482,Cat,Train
10819.jpg,350,262,Cat,Train
1082.jpg,333,500,Cat,Train
10820.jpg,288,282,Cat,Validation
10821.jpg,294,300,Cat,Train
10822.jpg,500,375,Cat,Train
10823.jpg,500,375,Cat,Train
10824.jpg,500,375,Cat,Train
10825.jpg,500,375,Cat,Train
10826.jpg,500,454,Cat,Validation
10827.jpg,500,375,Cat,Train
10828.jpg,500,375,Cat,Train
10829.jpg,500,375,Cat,Train
1083.jpg,500,468,Cat,Train
10830.jpg,482,428,Cat,Train
10831.jpg,480,360,Cat,Train
10832.jpg,244,350,Cat,Train
10833.jpg,500,375,Cat,Validation
10834.jpg,241,282,Cat,Train
10835.jpg,300,225,Cat,Validation
10836.jpg,500,371,Cat,Train
10837.jpg,500,452,Cat,Train
10838.jpg,240,180,Cat,Train
10839.jpg,500,375,Cat,Train
1084.jpg,485,500,Cat,Validation
10840.jpg,356,499,Cat,Train
10841.jpg,500,375,Cat,Validation
10842.jpg,423,500,Cat,Train
10843.jpg,500,375,Cat,Train
10844.jpg,200,220,Cat,Train
10845.jpg,402,400,Cat,Train
10846.jpg,500,375,Cat,Train
10847.jpg,256,197,Cat,Train
10848.jpg,455,500,Cat,Validation
10849.jpg,340,478,Cat,Train
1085.jpg,500,375,Cat,Train
10850.jpg,289,333,Cat,Train
10851.jpg,500,334,Cat,Validation
10852.jpg,413,500,Cat,Train
10853.jpg,500,375,Cat,Train
10854.jpg,77,125,Cat,Train
10855.jpg,318,353,Cat,Validation
10856.jpg,500,375,Cat,Train
10857.jpg,196,148,Cat,Train
10858.jpg,375,500,Cat,Train
10859.jpg,500,375,Cat,Train
1086.jpg,500,436,Cat,Train
10860.jpg,500,458,Cat,Train
10861.jpg,500,370,Cat,Train
10862.jpg,500,375,Cat,Train
10863.jpg,500,297,Cat,Train
10864.jpg,378,377,Cat,Train
10865.jpg,423,480,Cat,Train
10866.jpg,500,391,Cat,Train
10867.jpg,379,188,Cat,Train
10868.jpg,360,270,Cat,Train
10869.jpg,500,375,Cat,Train
1087.jpg,405,500,Cat,Train
10870.jpg,500,375,Cat,Validation
10871.jpg,500,375,Cat,Train
10872.jpg,386,500,Cat,Validation
10873.jpg,500,375,Cat,Validation
10874.jpg,202,241,Cat,Train
10875.jpg,418,500,Cat,Train
10876.jpg,500,446,Cat,Train
10877.jpg,500,462,Cat,Train
10878.jpg,362,396,Cat,Train
10879.jpg,500,375,Cat,Train
1088.jpg,360,270,Cat,Train
10880.jpg,500,375,Cat,Train
10881.jpg,500,375,Cat,Train
10882.jpg,250,250,Cat,Train
10883.jpg,426,314,Cat,Train
10884.jpg,500,464,Cat,Train
10885.jpg,340,324,Cat,Train
10886.jpg,375,500,Cat,Train
10887.jpg,367,500,Cat,Train
10888.jpg,500,375,Cat,Train
10889.jpg,500,375,Cat,Train
1089.jpg,500,333,Cat,Train
10890.jpg,500,333,Cat,Validation
10891.jpg,500,375,Cat,Validation
10892.jpg,500,375,Cat,Train
10893.jpg,100,75,Cat,Train
10894.jpg,500,375,Cat,Train
10895.jpg,500,375,Cat,Train
10896.jpg,500,370,Cat,Train
10897.jpg,500,333,Cat,Train
10898.jpg,500,375,Cat,Validation
10899.jpg,500,375,Cat,Train
109.jpg,500,375,Cat,Validation
1090.jpg,500,451,Cat,Train
10900.jpg,185,225,Cat,Validation
10901.jpg,500,375,Cat,Train
10902.jpg,404,411,Cat,Train
10903.jpg,500,375,Cat,Train
10904.jpg,500,375,Cat,Train
10905.jpg,500,374,Cat,Train
10906.jpg,500,375,Cat,Train
10907.jpg,500,358,Cat,Train
10908.jpg,450,400,Cat,Train
10909.jpg,288,219,Cat,Train
1091.jpg,350,206,Cat,Train
10910.jpg,320,240,Cat,Train
10911.jpg,250,186,Cat,Train
10912.jpg,500,254,Cat,Train
10913.jpg,500,264,Cat,Train
10914.jpg,394,500,Cat,Validation
10915.jpg,453,473,Cat,Train
10916.jpg,500,375,Cat,Train
10917.jpg,500,485,Cat,Train
10918.jpg,500,435,Cat,Validation
10919.jpg,500,317,Cat,Train
1092.jpg,500,474,Cat,Train
10920.jpg,315,168,Cat,Validation
10921.jpg,227,254,Cat,Train
10922.jpg,500,375,Cat,Train
10923.jpg,285,270,Cat,Train
10924.jpg,500,375,Cat,Train
10925.jpg,125,94,Cat,Train
10926.jpg,306,348,Cat,Validation
10927.jpg,480,359,Cat,Train
10928.jpg,360,270,Cat,Validation
10929.jpg,500,342,Cat,Train
1093.jpg,500,375,Cat,Train
10930.jpg,240,180,Cat,Train
10931.jpg,500,375,Cat,Train
10932.jpg,480,360,Cat,Train
10933.jpg,432,432,Cat,Train
10934.jpg,432,324,Cat,Train
10935.jpg,500,375,Cat,Train
10936.jpg,500,334,Cat,Train
10937.jpg,223,212,Cat,Train
10938.jpg,500,375,Cat,Train
10939.jpg,439,480,Cat,Train
1094.jpg,500,410,Cat,Validation
10940.jpg,320,240,Cat,Train
10941.jpg,500,375,Cat,Validation
10942.jpg,333,500,Cat,Train
10943.jpg,500,331,Cat,Train
10944.jpg,500,375,Cat,Train
10945.jpg,500,400,Cat,Validation
10946.jpg,375,500,Cat,Validation
10947.jpg,500,375,Cat,Train
10948.jpg,374,465,Cat,Train
10949.jpg,247,300,Cat,Train
1095.jpg,500,375,Cat,Validation
10950.jpg,350,415,Cat,Validation
10951.jpg,500,388,Cat,Validation
10952.jpg,389,192,Cat,Train
10953.jpg,500,418,Cat,Train
10954.jpg,500,375,Cat,Train
10955.jpg,300,300,Cat,Train
10956.jpg,400,267,Cat,Train
10957.jpg,417,416,Cat,Train
10958.jpg,238,500,Cat,Train
10959.jpg,480,336,Cat,Validation
1096.jpg,380,285,Cat,Validation
10960.jpg,403,500,Cat,Validation
10961.jpg,320,224,Cat,Train
10962.jpg,150,200,Cat,Train
10963.jpg,500,464,Cat,Train
10964.jpg,449,500,Cat,Train
10965.jpg,500,392,Cat,Train
10966.jpg,500,375,Cat,Train
10967.jpg,500,256,Cat,Validation
10968.jpg,500,260,Cat,Train
10969.jpg,500,375,Cat,Train
1097.jpg,500,333,Cat,Train
10970.jpg,288,280,Cat,Train
10971.jpg,500,375,Cat,Train
10972.jpg,500,375,Cat,Train
10973.jpg,500,375,Cat,Train
10974.jpg,500,482,Cat,Train
10975.jpg,500,212,Cat,Train
10976.jpg,500,375,Cat,Train
10977.jpg,500,375,Cat,Train
10978.jpg,355,356,Cat,Validation
10979.jpg,500,375,Cat,Train
1098.jpg,315,399,Cat,Train
10980.jpg,500,375,Cat,Train
10981.jpg,350,232,Cat,Validation
10982.jpg,500,375,Cat,Train
10983.jpg,431,500,Cat,Train
10984.jpg,500,430,Cat,Train
10985.jpg,500,375,Cat,Train
10986.jpg,333,500,Cat,Train
10987.jpg,200,150,Cat,Train
10988.jpg,188,500,Cat,Train
10989.jpg,245,164,Cat,Train
1099.jpg,500,375,Cat,Train
10990.jpg,382,500,Cat,Train
10991.jpg,500,386,Cat,Train
10992.jpg,500,317,Cat,Train
10993.jpg,500,332,Cat,Train
10994.jpg,500,375,Cat,Validation
10995.jpg,361,500,Cat,Train
10996.jpg,200,166,Cat,Train
10997.jpg,157,216,Cat,Train
10998.jpg,500,375,Cat,Validation
10999.jpg,320,240,Cat,Train
11.jpg,432,410,Cat,Validation
110.jpg,375,500,Cat,Train
1100.jpg,500,460,Cat,Train
11000.jpg,500,332,Cat,Train
11001.jpg,500,375,Cat,Validation
11002.jpg,468,389,Cat,Train
11003.jpg,385,500,Cat,Validation
11004.jpg,500,399,Cat,Validation
11005.jpg,340,260,Cat,Train
11006.jpg,300,225,Cat,Train
11007.jpg,500,375,Cat,Train
11008.jpg,500,454,Cat,Train
11009.jpg,400,425,Cat,Train
1101.jpg,500,375,Cat,Train
11010.jpg,500,375,Cat,Train
11011.jpg,500,375,Cat,Train
11012.jpg,500,309,Cat,Train
11013.jpg,420,383,Cat,Train
11014.jpg,500,375,Cat,Train
11015.jpg,398,500,Cat,Train
11016.jpg,460,500,Cat,Train
11017.jpg,295,201,Cat,Validation
11018.jpg,329,246,Cat,Train
11019.jpg,500,500,Cat,Train
1102.jpg,500,375,Cat,Validation
11020.jpg,500,375,Cat,Train
11021.jpg,500,375,Cat,Train
11022.jpg,500,375,Cat,Train
11023.jpg,500,375,Cat,Train
11024.jpg,480,480,Cat,Train
11025.jpg,500,375,Cat,Train
11026.jpg,207,382,Cat,Train
11027.jpg,500,375,Cat,Train
11028.jpg,500,376,Cat,Train
11029.jpg,500,375,Cat,Train
1103.jpg,360,270,Cat,Train
11030.jpg,443,500,Cat,Train
11031.jpg,500,375,Cat,Train
11032.jpg,133,152,Cat,Validation
11033.jpg,421,500,Cat,Train
11034.jpg,500,385,Cat,Train
11035.jpg,500,375,Cat,Train
11036.jpg,466,500,Cat,Train
11037.jpg,375,500,Cat,Train
11038.jpg,500,403,Cat,Train
11039.jpg,318,480,Cat,Validation
1104.jpg,445,500,Cat,Train
11040.jpg,300,199,Cat,Train
11041.jpg,500,375,Cat,Train
11042.jpg,479,500,Cat,Train
11043.jpg,240,222,Cat,Train
11044.jpg,200,150,Cat,Train
11045.jpg,147,110,Cat,Train
11046.jpg,500,375,Cat,Train
11047.jpg,379,289,Cat,Validation
11048.jpg,500,375,Cat,Train
11049.jpg,400,369,Cat,Train
1105.jpg,500,375,Cat,Train
11050.jpg,500,377,Cat,Train
11051.jpg,500,375,Cat,Train
11052.jpg,500,375,Cat,Train
11053.jpg,345,254,Cat,Train
11054.jpg,320,267,Cat,Validation
11055.jpg,500,375,Cat,Train
11056.jpg,500,484,Cat,Train
11057.jpg,239,250,Cat,Train
11058.jpg,383,500,Cat,Train
11059.jpg,500,375,Cat,Train
1106.jpg,398,500,Cat,Validation
11060.jpg,212,500,Cat,Train
11061.jpg,500,333,Cat,Validation
11062.jpg,500,191,Cat,Train
11063.jpg,500,375,Cat,Validation
11064.jpg,500,375,Cat,Train
11065.jpg,375,500,Cat,Train
11066.jpg,500,374,Cat,Validation
11067.jpg,500,339,Cat,Validation
11068.jpg,500,375,Cat,Train
11069.jpg,437,360,Cat,Train
1107.jpg,434,500,Cat,Validation
11070.jpg,365,221,Cat,Validation
11071.jpg,351,334,Cat,Train
11072.jpg,162,105,Cat,Train
11073.jpg,500,375,Cat,Train
11074.jpg,448,303,Cat,Train
11075.jpg,432,324,Cat,Train
11076.jpg,499,303,Cat,Train
11077.jpg,500,375,Cat,Validation
11078.jpg,226,400,Cat,Validation
11079.jpg,500,402,Cat,Train
1108.jpg,500,307,Cat,Train
11080.jpg,500,332,Cat,Validation
11081.jpg,500,333,Cat,Train
11082.jpg,167,240,Cat,Validation
11083.jpg,480,469,Cat,Train
11084.jpg,500,333,Cat,Validation
11085.jpg,500,375,Cat,Train
11086.jpg,333,415,Cat,Validation
11087.jpg,500,375,Cat,Validation
11088.jpg,500,375,Cat,Train
11089.jpg,500,437,Cat,Validation
1109.jpg,500,375,Cat,Train
11090.jpg,350,281,Cat,Validation
11091.jpg,90,82,Cat,Train
11092.jpg,500,299,Cat,Train
11093.jpg,500,375,Cat,Train
11094.jpg,100,88,Cat,Train
11095.jpg,173,219,Cat,Train
11096.jpg,192,124,Cat,Train
11097.jpg,500,375,Cat,Train
11098.jpg,500,375,Cat,Validation
11099.jpg,355,500,Cat,Validation
111.jpg,300,356,Cat,Train
1110.jpg,135,161,Cat,Train
11100.jpg,356,270,Cat,Validation
11101.jpg,307,500,Cat,Train
11102.jpg,440,500,Cat,Train
11103.jpg,280,315,Cat,Validation
11104.jpg,500,375,Cat,Train
11105.jpg,500,383,Cat,Train
11106.jpg,500,375,Cat,Train
11107.jpg,500,375,Cat,Train
11108.jpg,237,284,Cat,Train
11109.jpg,140,105,Cat,Train
1111.jpg,500,375,Cat,Train
11110.jpg,500,333,Cat,Train
11111.jpg,500,375,Cat,Train
11112.jpg,500,375,Cat,Train
11113.jpg,180,186,Cat,Train
11114.jpg,500,405,Cat,Train
11115.jpg,250,222,Cat,Train
11116.jpg,500,375,Cat,Validation
11117.jpg,375,500,Cat,Validation
11118.jpg,500,375,Cat,Train
11119.jpg,500,333,Cat,Train
1112.jpg,480,500,Cat,Train
11120.jpg,500,307,Cat,Train
11121.jpg,382,500,Cat,Train
11122.jpg,329,500,Cat,Train
11123.jpg,191,143,Cat,Train
11124.jpg,500,375,Cat,Validation
11125.jpg,493,373,Cat,Train
11126.jpg,350,464,Cat,Validation
11127.jpg,500,375,Cat,Train
11128.jpg,426,500,Cat,Train
11129.jpg,320,426,Cat,Validation
1113.jpg,350,325,Cat,Validation
11130.jpg,500,332,Cat,Validation
11131.jpg,500,375,Cat,Train
11132.jpg,380,500,Cat,Train
11133.jpg,404,250,Cat,Train
11134.jpg,445,476,Cat,Train
11135.jpg,340,331,Cat,Train
11136.jpg,252,180,Cat,Train
11137.jpg,448,271,Cat,Train
11138.jpg,500,375,Cat,Train
11139.jpg,500,375,Cat,Train
1114.jpg,500,244,Cat,Train
11140.jpg,500,377,Cat,Train
11141.jpg,250,250,Cat,Train
11142.jpg,500,332,Cat,Train
11143.jpg,356,306,Cat,Train
11144.jpg,273,226,Cat,Train
11145.jpg,393,475,Cat,Validation
11146.jpg,500,375,Cat,Validation
11147.jpg,240,240,Cat,Train
11148.jpg,500,375,Cat,Train
11149.jpg,220,500,Cat,Train
1115.jpg,375,500,Cat,Validation
11150.jpg,500,375,Cat,Train
11151.jpg,360,500,Cat,Train
11152.jpg,320,240,Cat,Train
11153.jpg,466,500,Cat,Train
11154.jpg,500,375,Cat,Validation
11155.jpg,240,320,Cat,Validation
11156.jpg,500,375,Cat,Train
11157.jpg,343,360,Cat,Train
11158.jpg,250,250,Cat,Train
11159.jpg,500,375,Cat,Validation
1116.jpg,462,446,Cat,Train
11160.jpg,500,468,Cat,Train
11161.jpg,142,109,Cat,Train
11162.jpg,288,270,Cat,Validation
11163.jpg,300,200,Cat,Train
11164.jpg,500,287,Cat,Train
11165.jpg,350,262,Cat,Train
11166.jpg,399,500,Cat,Train
11167.jpg,360,320,Cat,Train
11168.jpg,500,333,Cat,Train
11169.jpg,318,360,Cat,Train
1117.jpg,500,375,Cat,Train
11170.jpg,500,375,Cat,Train
11171.jpg,314,235,Cat,Train
11172.jpg,185,139,Cat,Train
11173.jpg,500,464,Cat,Validation
11174.jpg,347,400,Cat,Train
11175.jpg,500,375,Cat,Train
11176.jpg,193,238,Cat,Train
11177.jpg,152,144,Cat,Train
11178.jpg,301,220,Cat,Validation
11179.jpg,500,393,Cat,Train
1118.jpg,500,375,Cat,Train
11180.jpg,500,376,Cat,Validation
11181.jpg,500,453,Cat,Train
11182.jpg,500,375,Cat,Train
11183.jpg,360,270,Cat,Train
11184.jpg,333,500,Cat,Validation
11185.jpg,351,500,Cat,Validation
11186.jpg,320,240,Cat,Train
11187.jpg,440,500,Cat,Train
11188.jpg,500,375,Cat,Train
11189.jpg,320,234,Cat,Train
1119.jpg,500,375,Cat,Train
11190.jpg,500,333,Cat,Train
11191.jpg,500,333,Cat,Train
11192.jpg,500,375,Cat,Train
11193.jpg,192,144,Cat,Train
11194.jpg,394,500,Cat,Train
11195.jpg,500,294,Cat,Train
11196.jpg,480,323,Cat,Train
11197.jpg,500,375,Cat,Train
11198.jpg,400,300,Cat,Train
11199.jpg,500,375,Cat,Train
112.jpg,500,375,Cat,Train
1120.jpg,500,375,Cat,Train
11200.jpg,500,432,Cat,Validation
11201.jpg,500,375,Cat,Train
11202.jpg,410,353,Cat,Validation
11203.jpg,500,315,Cat,Validation
11204.jpg,450,296,Cat,Validation
11205.jpg,350,229,Cat,Train
11206.jpg,500,375,Cat,Validation
11207.jpg,500,364,Cat,Train
11208.jpg,500,375,Cat,Train
11209.jpg,411,500,Cat,Validation
1121.jpg,500,457,Cat,Train
11210.jpg,328,485,Cat,Validation
11211.jpg,500,372,Cat,Train
11212.jpg,239,205,Cat,Train
11213.jpg,299,303,Cat,Train
11214.jpg,500,226,Cat,Train
11215.jpg,200,155,Cat,Validation
11216.jpg,459,437,Cat,Validation
11217.jpg,400,300,Cat,Train
11218.jpg,500,357,Cat,Train
11219.jpg,175,182,Cat,Train
1122.jpg,451,480,Cat,Train
11220.jpg,131,129,Cat,Train
11221.jpg,326,500,Cat,Train
11222.jpg,390,258,Cat,Train
11223.jpg,492,500,Cat,Train
11224.jpg,333,500,Cat,Validation
11225.jpg,150,225,Cat,Train
11226.jpg,500,375,Cat,Train
11227.jpg,360,270,Cat,Train
11228.jpg,217,121,Cat,Validation
11229.jpg,200,140,Cat,Validation
1123.jpg,500,409,Cat,Validation
11230.jpg,464,397,Cat,Train
11231.jpg,500,375,Cat,Train
11232.jpg,350,280,Cat,Validation
11233.jpg,300,215,Cat,Train
11234.jpg,298,302,Cat,Train
11235.jpg,500,375,Cat,Train
11236.jpg,200,335,Cat,Train
11237.jpg,480,500,Cat,Train
11238.jpg,320,240,Cat,Validation
11239.jpg,500,250,Cat,Train
1124.jpg,280,348,Cat,Train
11240.jpg,477,478,Cat,Train
11241.jpg,500,375,Cat,Train
11242.jpg,500,500,Cat,Train
11243.jpg,500,375,Cat,Train
11244.jpg,373,302,Cat,Train
11245.jpg,450,338,Cat,Train
11246.jpg,500,375,Cat,Train
11247.jpg,500,375,Cat,Train
11248.jpg,500,375,Cat,Validation
11249.jpg,252,270,Cat,Train
1125.jpg,362,470,Cat,Train
11250.jpg,500,290,Cat,Train
11251.jpg,350,262,Cat,Train
11252.jpg,382,500,Cat,Train
11253.jpg,500,375,Cat,Train
11254.jpg,375,500,Cat,Train
11255.jpg,500,179,Cat,Validation
11256.jpg,500,375,Cat,Train
11257.jpg,170,127,Cat,Train
11258.jpg,500,375,Cat,Train
11259.jpg,469,500,Cat,Train
1126.jpg,340,500,Cat,Train
11260.jpg,500,375,Cat,Train
11261.jpg,200,259,Cat,Train
11262.jpg,500,375,Cat,Validation
11263.jpg,183,92,Cat,Train
11264.jpg,500,375,Cat,Train
11265.jpg,500,375,Cat,Train
11266.jpg,500,332,Cat,Train
11267.jpg,500,375,Cat,Train
11268.jpg,500,413,Cat,Train
11269.jpg,282,393,Cat,Train
1127.jpg,391,500,Cat,Train
11270.jpg,500,375,Cat,Train
11271.jpg,213,336,Cat,Train
11272.jpg,500,334,Cat,Train
11273.jpg,500,476,Cat,Train
11274.jpg,269,235,Cat,Train
11275.jpg,500,333,Cat,Train
11276.jpg,250,187,Cat,Train
11277.jpg,239,300,Cat,Train
11278.jpg,500,375,Cat,Train
11279.jpg,500,460,Cat,Train
1128.jpg,450,338,Cat,Train
11280.jpg,300,237,Cat,Train
11281.jpg,288,303,Cat,Train
11282.jpg,500,364,Cat,Train
11283.jpg,500,337,Cat,Train
11284.jpg,375,500,Cat,Train
11285.jpg,235,319,Cat,Train
11286.jpg,500,348,Cat,Train
11287.jpg,470,230,Cat,Train
11288.jpg,382,500,Cat,Train
11289.jpg,500,375,Cat,Train
1129.jpg,500,375,Cat,Train
11290.jpg,190,346,Cat,Train
11291.jpg,350,500,Cat,Train
11292.jpg,447,500,Cat,Train
11293.jpg,500,375,Cat,Validation
11294.jpg,352,500,Cat,Validation
11295.jpg,500,375,Cat,Train
11296.jpg,150,100,Cat,Train
11297.jpg,500,390,Cat,Train
11298.jpg,216,216,Cat,Train
11299.jpg,300,500,Cat,Validation
113.jpg,410,308,Cat,Train
1130.jpg,500,401,Cat,Train
11300.jpg,500,375,Cat,Train
11301.jpg,300,300,Cat,Validation
11302.jpg,500,375,Cat,Train
11303.jpg,500,475,Cat,Train
11304.jpg,252,216,Cat,Train
11305.jpg,500,375,Cat,Train
11306.jpg,500,332,Cat,Train
11307.jpg,500,375,Cat,Validation
11308.jpg,403,500,Cat,Train
11309.jpg,350,262,Cat,Train
1131.jpg,484,500,Cat,Train
11310.jpg,500,291,Cat,Train
11311.jpg,404,336,Cat,Validation
11312.jpg,303,500,Cat,Train
11313.jpg,281,448,Cat,Train
11314.jpg,176,270,Cat,Train
11315.jpg,500,434,Cat,Validation
11316.jpg,500,375,Cat,Train
11317.jpg,205,190,Cat,Train
11318.jpg,500,375,Cat,Train
11319.jpg,500,375,Cat,Train
1132.jpg,500,335,Cat,Validation
11320.jpg,500,375,Cat,Train
11321.jpg,500,375,Cat,Validation
11322.jpg,500,375,Cat,Validation
11323.jpg,500,269,Cat,Train
11324.jpg,500,375,Cat,Validation
11325.jpg,500,441,Cat,Train
11326.jpg,500,375,Cat,Train
11327.jpg,500,400,Cat,Train
11328.jpg,470,300,Cat,Validation
11329.jpg,300,320,Cat,Train
1133.jpg,500,375,Cat,Train
11330.jpg,408,500,Cat,Train
11331.jpg,111,116,Cat,Train
11332.jpg,500,375,Cat,Train
11333.jpg,500,375,Cat,Train
11334.jpg,320,240,Cat,Validation
11335.jpg,500,483,Cat,Validation
11336.jpg,500,451,Cat,Validation
11337.jpg,200,96,Cat,Train
11338.jpg,500,375,Cat,Train
11339.jpg,383,336,Cat,Train
1134.jpg,199,220,Cat,Validation
11340.jpg,500,375,Cat,Validation
11341.jpg,500,437,Cat,Train
11342.jpg,136,119,Cat,Train
11343.jpg,500,267,Cat,Train
11344.jpg,500,375,Cat,Train
11345.jpg,500,375,Cat,Train
11346.jpg,400,400,Cat,Train
11347.jpg,375,500,Cat,Train
11348.jpg,500,375,Cat,Validation
11349.jpg,500,168,Cat,Train
1135.jpg,368,375,Cat,Train
11350.jpg,500,375,Cat,Train
11351.jpg,154,111,Cat,Train
11352.jpg,375,500,Cat,Train
11353.jpg,464,500,Cat,Train
11354.jpg,447,500,Cat,Train
11355.jpg,357,434,Cat,Train
11356.jpg,434,500,Cat,Train
11357.jpg,500,375,Cat,Train
11358.jpg,500,375,Cat,Train
11359.jpg,336,329,Cat,Train
1136.jpg,375,500,Cat,Train
11360.jpg,350,266,Cat,Validation
11361.jpg,500,471,Cat,Train
11362.jpg,500,335,Cat,Train
11363.jpg,500,375,Cat,Validation
11364.jpg,500,375,Cat,Train
11365.jpg,500,374,Cat,Train
11366.jpg,500,375,Cat,Train
11367.jpg,185,152,Cat,Train
11368.jpg,200,200,Cat,Train
11369.jpg,497,500,Cat,Train
1137.jpg,355,500,Cat,Train
11370.jpg,460,325,Cat,Train
11371.jpg,500,375,Cat,Train
11372.jpg,350,349,Cat,Validation
11373.jpg,500,333,Cat,Train
11374.jpg,500,274,Cat,Validation
11375.jpg,300,200,Cat,Validation
11376.jpg,500,400,Cat,Validation
